Pop_Code,Region,Collection_Date,Latitude,Longitude,Altitude,Pop_Size,Pct_Canopy_Cover,RosCount,AdultCount,RosDens,AdultDens,TotalDens,AvgRosWidth,AvgAdultHeight,AvgNLeaves,AvgNFruits,Herb,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
TDBLG6,NorthAm,5/15/12,39.12,-86.54,204.2,20,80,2,44,0.5,11,11.5,4.5,126.2117647,64.23529412,176.7058824,0.155056877,11.73330688,11.8828907,0.323698848,0.030883681,29.88389969,-6.825809956,36.70970917,20.61497879,-0.008188077,22.53741455,-0.008188077,1120.000366,28.0510006,15.68060017,0.170524776,338.6801147,229.4593048,316.4411011,229.4593048
TDBLG7,NorthAm,5/17/12,39.12,-86.54,203.6,30,70,313,41,62.6,8.2,70.8,16.92553191,104.2608696,71.26086957,131.4782609,0.080158814,11.73330688,11.8828907,0.323698848,0.030883681,29.88389969,-6.825809956,36.70970917,20.61497879,-0.008188077,22.53741455,-0.008188077,1120.000366,28.0510006,15.68060017,0.170524776,338.6801147,229.4593048,316.4411011,229.4593048
TDBLG8,NorthAm,5/17/12,39.15,-86.5,228.6,50,90,92,46,18.4,9.2,27.6,10.18965517,116.2391304,35.17391304,102.5217391,0.1551001,11.77867222,12.02522373,0.329137981,0.030686073,29.90970039,-6.625810146,36.53551102,19.83126831,0.149830773,22.54153442,0.149830773,1103.000122,27.59149933,15.91209984,0.161970124,331.5318909,231.2825928,307.5231018,231.2825928
TDMIK1,Europe,5/30/10,46.508175,15.71944444,235,7,70,16,23,8,11.5,19.5,5,71,43.25,70.75, ,9.441851616,9.899418831,0.322659791,0.02535636,25.29680061,-5.383870125,30.68066978,18.04526138,0.925123394,18.35023117,0.069545001,958.9995117,26.40970039,9.892149925,0.297411919,331.3521118,143.461792,329.2001038,153.3084869
TDMIK2,Europe,6/6/10,46.508175,15.71944444,235,4,10,0,66,0,16.5,16.5, ,124.2857143,14.23809524,17.04761905,0.675574966,9.441851616,9.899418831,0.322659791,0.02535636,25.29680061,-5.383870125,30.68066978,18.04526138,0.925123394,18.35023117,0.069545001,958.9995117,26.40970039,9.892149925,0.297411919,331.3521118,143.461792,329.2001038,153.3084869
THDUB1,Europe,5/30/11,53.417896,-6.213052,47, ,67.61,57,162,11.4,32.4,43.8,9.75,58.6875,26.66666667,77.29166667,0.117471154,9.666516304,6.924393654,0.40847975,0.012857333,19.26129913,2.309679985,16.9516201,7.927106857,6.887012482,14.53602886,5.371191502,779.0001221,18.33939934,11.82689953,0.151586384,228.4965057,159.8934937,195.8928986,194.3862
THDUB10,Europe,7/25/11,53.415052,-6.392372,83, ,76.19,120,24,24,4.8,28.8,11.74,92.79166667,20.8,85.79166667,0.04,9.433467865,7.141734123,0.413742542,0.013027231,19.16130066,1.899999976,17.26129913,7.643298149,6.666850567,14.33660221,5.049850941,799.9998779,19.21680069,12.05819988,0.153252482,235.2342987,163.4600067,195.9423981,200.3840027
THDUB2,Europe,7/8/11,53.284583,-6.519138,135, ,8.09,40,152,8,30.4,38.4,8.054054054,95.62,28.94,114.5,0.126267865,9.079748154,7.317186356,0.414306194,0.013234218,18.9612999,1.299999952,17.66130066,6.726801872,6.746211529,14.04166412,4.606170177,880.9998779,22.14730072,13.07549953,0.162245005,263.8147888,184.1903076,205.7700043,232.7288971
THDUB3,Europe,6/10/11,53.266564,-6.229223,125, ,65.51,68,196,13.6,39.2,52.8,7.046511628,101.52,26.48,87.88,0.141671093,8.775688171,6.924746037,0.403509408,0.013138371,18.4612999,1.299999952,17.16130066,5.659116268,11.10132313,13.7367506,4.394144058,968.0001221,25.54240036,14.12520027,0.17667295,298.4352112,196.5776978,213.2156067,268.8474121
THDUB4,Europe,6/16/11,53.305568,-6.224841,24, ,37.22,72,87,16,19.33333333,35.33333333,8.5,85.78571429,14.85714286,26.17857143,0.067518511,8.775688171,6.924746037,0.403509408,0.013138371,18.4612999,1.299999952,17.16130066,5.659116268,11.10132313,13.7367506,4.394144058,968.0001221,25.54240036,14.12520027,0.17667295,298.4352112,196.5776978,213.2156067,268.8474121
THDUB5,Europe,7/3/11,53.260258,-6.29442,162, ,69.86,14,59,2.8,11.8,14.6,6,98.68181818,24.84090909,96.31818182,0.133412347,8.775688171,6.924746037,0.403509408,0.013138371,18.4612999,1.299999952,17.16130066,5.659116268,11.10132313,13.7367506,4.394144058,968.0001221,25.54240036,14.12520027,0.17667295,298.4352112,196.5776978,213.2156067,268.8474121
THDUB6,Europe,6/30/11,53.428203,-6.370336,80, ,87.45,74,226,14.8,45.2,60,9.611111111,26.08,14.3,13.2,0.047521368,9.433467865,7.141734123,0.413742542,0.013027231,19.16130066,1.899999976,17.26129913,7.643298149,6.666850567,14.33660221,5.049850941,799.9998779,19.21680069,12.05819988,0.153252482,235.2342987,163.4600067,195.9423981,200.3840027
THDUB7,Europe,7/11/11,53.391156,-6.571791,60, ,91.78,43,164,8.6,32.8,41.4,9.304347826,93.26,32.16,84.44,0.023730508,9.283540726,7.274867535,0.416628063,0.013134825,19.06130028,1.600000024,17.4612999,6.926799297,6.55928278,14.20813847,4.84457016,838.9996948,20.55879974,12.56680012,0.153540969,248.0514069,173.1165009,202.3119049,214.730896
THDUB8,Europe,7/18/11,53.378798,-6.334353,37, ,41.88,98,34,19.6,6.8,26.4,10.675,90.67857143,22.82142857,89.25,0.039072612,9.433467865,7.141734123,0.413742542,0.013027231,19.16130066,1.899999976,17.26129913,7.643298149,6.666850567,14.33660221,5.049850941,799.9998779,19.21680069,12.05819988,0.153252482,235.2342987,163.4600067,195.9423981,200.3840027
THDUB9,Europe,7/14/11,53.251072,-6.500179,211, ,52.45,31,151,6.2,30.2,36.4,9.48,88.28,26.12,73.56,0.006854286,9.079748154,7.317186356,0.414306194,0.013234218,18.9612999,1.299999952,17.66130066,6.726801872,6.746211529,14.04166412,4.606170177,880.9998779,22.14730072,13.07549953,0.162245005,263.8147888,184.1903076,205.7700043,232.7288971
THHOH1,Europe,7/18/10,48.06416667,11.71027778,561,800,40,0,4,0,2,2, ,136,173.5,421,0.68274847,7.943051815,9.074645042,0.321391344,0.024090797,22.72260094,-5.512899876,28.23550034,15.9963789,-0.453411937,16.37044907,-0.924181163,940.9998779,28.85370064,11.50469971,0.340364814,356.4764099,159.0018005,344.5190125,162.5567017
THOTT1,Europe,7/17/10,48.06527778,11.692,562,800,50,98,14,19.6,2.8,22.4,12.69354839,88.66666667,22.27272727,48.75,0.555587623,7.943051815,9.074645042,0.321391344,0.024090797,22.72260094,-5.512899876,28.23550034,15.9963789,-0.453411937,16.37044907,-0.924181163,940.9998779,28.85370064,11.50469971,0.340364814,356.4764099,159.0018005,344.5190125,162.5567017
TJCRC1,NorthAm,6/17/10,45.145605,-93.302851,271,32155,80,64,645,12.8,129,141.8,5.769230769,76.51,7.26,8.86,0.918707143,7.084095001,11.30506897,0.255267769,0.04009711,28.30649948,-15.98060036,44.28710175,20.55816841,-8.036667824,20.64129639,-8.111411095,749.9998169,25.33370018,4.825119972,0.487422287,306.9829102,73.47157288,304.9150085,73.4868927
TJMPL2,NorthAm,6/17/10,44.90575,-93.19713889,277,18285,20,1093,952,218.6,190.4,409,3.19047619,107.6046512,6.534883721,16.76744186,0.964062445,7.238148689,11.21372414,0.254353881,0.04005608,28.40649986,-15.68060017,44.08710098,20.72179222,-7.846496105,20.80665779,-7.922778606,737.999939,24.44619942,4.825489998,0.491033792,304.2727966,72.33824158,302.2268982,72.59101105
TMEL1,NorthAm,6/5/11,36.342,-82.255,449,12,70,16,52,3.2,10.4,13.6,6.875,100.5517241,40.06896552,103.6206897,0.009526955,12.83304119,13.30154514,0.394591123,0.026008606,29.43549919,-4.274189949,33.70969009,20.84073257,10.58290482,22.11137009,3.063893795,1137.999878,27.04800034,17.27910042,0.114106059,324.447998,243.9725037,313.2240906,269.7409058
TMFH1,NorthAm,7/13/10,41.81994722,-69.96470278,9.7536,40,90,334,136,66.8,27.2,94,2.316326531,24.34146341, ,3.414634146, ,9.560411453,7.525609016,0.259908408,0.026123472,23.9741993,-4.980649948,28.95484924,4.854799747,18.03248024,19.03967667,0.017403077,1122,25.85580063,16.92169952,0.11398223,320.7399902,237.1959991,244.2108002,299.3559875
TMIP1,NorthAm,7/7/10,42.68880556,-70.77381389,4.572,50,60,245,20,49,4,53,3.36,35.13333333, ,5.333333333, ,9.307108879,10.90545082,0.302983224,0.030472018,27.47100067,-8.522580147,35.99357986,2.877625704,20.22707367,20.22707367,-1.955606103,1163.000122,28.85449982,18.54129982,0.119678348,337.4312134,250.6790009,250.6790009,305.8587952
TMJP1,NorthAm,7/9/10,42.29753333,-71.12029444,7.9248,25,75,109,118,21.8,23.6,45.4,3.277777778,63.33333333,6.466666667,16.20833333,0.755132275,9.780890465,10.87273502,0.304998964,0.03003514,27.84519958,-7.803229809,35.64842987,2.362924576,19.49471855,20.57163811,-1.305823088,1153.000244,26.77359962,18.76460075,0.090476505,322.2268982,256.2810059,260.5993958,302.0705872
TMST01,NorthAm,7/8/10,42.45826389,-71.08337778,26.8224,50,80,199,0,39.8,0,39.8,3.92, , , , ,9.7150774,10.93920517,0.304220885,0.030356357,27.94519997,-8.012900352,35.95809937,2.206515312,20.40563393,20.61580849,-1.493771911,1120.999634,26.07869911,18.99360085,0.078706324,309.1849976,255.906601,256.8147888,287.4176025
TMWI1,NorthAm,7/6/10,42.72461389,-73.22582778,266.7,50,70,338,0,67.6,0,67.6,3.31, , , , ,7.066334724,11.88114071,0.306596637,0.032808423,26.41939926,-12.33230019,38.75170135,17.59995461,-4.49305582,18.44189072,-5.175129414,1121,24.87249947,16.13069916,0.119182669,315.543396,232.1148071,313.0679932,236.4727936
TMWI2,NorthAm,7/6/10,42.72608889,-73.22048611,207.264,50,80,226,0,45.2,0,45.2,3.861702128, , , , ,7.066334724,11.88114071,0.306596637,0.032808423,26.41939926,-12.33230019,38.75170135,17.59995461,-4.49305582,18.44189072,-5.175129414,1121,24.87249947,16.13069916,0.119182669,315.543396,232.1148071,313.0679932,236.4727936
TMWI3,NorthAm,7/15/10,42.66768889,-73.25522778,300.5328,35,60,351,0,70.2,0,70.2,3.71, , , , ,7.066334724,11.88114071,0.306596637,0.032808423,26.41939926,-12.33230019,38.75170135,17.59995461,-4.49305582,18.44189072,-5.175129414,1121,24.87249947,16.13069916,0.119182669,315.543396,232.1148071,313.0679932,236.4727936
TNDGC1,Europe,8/28/11,50.339056,19.182669,267,300,60,10,61,2,12.2,14.2,29.8,103.5714286,8.314285714,39.08571429,0.943356766,8.179491043,8.571145058,0.286567509,0.026358629,23.43549919,-6.474190235,29.90969086,16.87285423,-0.987407267,17.15746498,-1.834106922,673.999939,21.52860069,7.360209942,0.376022071,263.1480103,104.7864914,259.4382019,108.5953293
VAPAT1,NorthAm,6/20/11,40.90001944,-73.82603333,120,14400,75,417,3,83.4,0.6,84,9.5625,30,6.666666667,7,0.426190476,11.43851185,9.722455025,0.286008567,0.029711079,28.77099991,-5.222579956,33.99357986,10.80047321,0.430991918,22.16214943,0.42849192,1157.000122,24.56480026,18.45249939,0.07202816,308.8504944,265.8158875,294.5026855,266.6463013
VAWYN1,NorthAm,6/7/11,40.95044444,-74.203803,152,252,90,296,37,59.2,7.4,66.6,7.219512195,44.72222222,8.611111111,12.68421053,0.329768226,10.73145771,11.34084034,0.313506067,0.030416772,29.07099915,-7.10323,36.17422867,19.2399044,-0.598478436,21.5987854,-0.62944001,1241.999756,26.97030067,18.67690086,0.090491779,332.9074097,270.1137085,330.0147095,271.6239929
VRCAN,NorthAm,6/30/11,42.003658,-73.328612,203,20,50,933,36,233.25,9,242.25,5.14,53.06666667,7.866666667,8.4,0.436068376,7.363912106,11.84691334,0.313758194,0.031866264,26.14520073,-11.61289978,37.7580986,18.01109123,-3.838214636,18.43850708,-4.533252239,1189.000122,25.28639984,18.90530014,0.07897082,319.3052979,263.2467957,318.6134949,267.7225952
VRFAV,NorthAm,6/30/11,41.970914,-73.27147,453.2,20,70,726,148,145.2,29.6,174.8,2.468421053,48.11538462,8.615384615,10.19230769,0.570021372,7.396805286,11.36186218,0.307344824,0.031622685,25.7451992,-11.22259998,36.96780014,14.39992905,-3.71811223,18.39858055,-4.38921833,1246.000244,25.99729919,20.29210091,0.066188872,328.2879028,281.2770996,325.9625854,285.7536926
VRNEW1,NorthAm,6/28/10,42.32492,-71.184414,63.7,120,25,347,131,69.4,26.2,95.6,6.619565217,53.25,9.428571429,12.83333333,0.507150122,9.51923275,11.48194885,0.314240336,0.030435247,28.04520035,-8.493550301,36.53874969,1.929609656,18.74388313,20.40424156,-1.742826581,1158,27.23209953,19.40859985,0.086733878,322.4598999,260.560791,265.9023132,300.8208923
VRNEW2,NorthAm,6/28/10,42.32833333,-71.18361111,48.5,80,30,180,183,36,36.6,72.6,4.918604651,48.38043478,7.5,6.47826087,0.397396884,9.51923275,11.48194885,0.314240336,0.030435247,28.04520035,-8.493550301,36.53874969,1.929609656,18.74388313,20.40424156,-1.742826581,1158,27.23209953,19.40859985,0.086733878,322.4598999,260.560791,265.9023132,300.8208923
VRNOR,NorthAm,6/30/11,41.988269,-73.189459,395.6,35,45,226,293,45.2,58.6,103.8,2.635897436,58.04444444,7,7.666666667,0.254911728,7.396805286,11.36186218,0.307344824,0.031622685,25.7451992,-11.22259998,36.96780014,14.39992905,-3.71811223,18.39858055,-4.38921833,1246.000244,25.99729919,20.29210091,0.066188872,328.2879028,281.2770996,325.9625854,285.7536926
VRPET1,NorthAm,7/13/11,42.52916667,-71.81027778,319.7,500,20,1461,0,292.2,0,292.2,6.298, , , , ,8.085021019,12.08818626,0.316765577,0.031859934,27.05809975,-11.10319996,38.16130066,2.394228697,18.26141739,19.27532005,-3.795472383,1144,26.06949997,20.07119942,0.063049033,310.2986145,274.1955872,277.0985107,281.7226868
VRPET2,NorthAm,7/13/11,42.531117,-72.189784,329.1,50,40,723,69,144.6,13.8,158.4,8.485714286,83.87241379,19.51724138,47.31034483,0.445515815,7.303117275,12.72246456,0.321065187,0.032570444,27.03230095,-12.59350014,39.62580109,17.73392677,-4.118981838,18.64397621,-4.898535252,1119.999878,23.52029991,18.2166996,0.069577336,298.7611084,254.0330963,296.2840881,258.6827087
VSGAR01,NorthAm,6/30/11,44.22842,-69.78268,62, , ,33,513,6.6,102.6,109.2,4.833333333,63.02941176,7.647058824,7.470588235,0.358757215,7.346876144,11.43664551,0.294196308,0.033085972,26.57099915,-12.30319977,38.87419891,2.931347132,18.47052002,18.94298553,-4.942670345,1105.999878,26.99160004,17.76370049,0.101965286,313.5748901,252.571701,253.5395966,265.3959045
WBOSN1,Europe,7/8/09,52.285,8.003611111,85,50,60,57,72,11.4,14.4,25.8,7.515151515,95.23684211,22.10526316,69.78947368,0.822366563,8.989767075,7.455498695,0.324744135,0.020223569,21.58709908,-1.370970011,22.95807076,16.07508469,4.632255554,16.20436478,1.736248493,853.0001831,19.3470993,12.68290043,0.119482882,240.4627075,181.997406,237.1524963,212.1327972
WSSWM1,NorthAm,6/1/11,39.9043,-75.36037,23,748.2,60,318,223,63.6,44.6,108.2,3.81,30.92553191,6.234042553,4.893617021,0.112276258,12.0340538,10.44814491,0.300456554,0.030015675,29.67099953,-5.10323,34.77423096,22.67533875,0.897895753,22.83104706,0.852318823,1130.000366,25.73080063,17.5258007,0.097097106,313.153595,252.2774048,312.2684021,252.8999939
WSSWM2,NorthAm,6/6/11,39.90083,-75.36037,35,260.707,50,46,170,9.2,34,43.2,4.288095238,47.48541667,10.5,7.166666667,0.274233336,12.0340538,10.44814491,0.300456554,0.030015675,29.67099953,-5.10323,34.77423096,22.67533875,0.897895753,22.83104706,0.852318823,1130.000366,25.73080063,17.5258007,0.097097106,313.153595,252.2774048,312.2684021,252.8999939
WSSWM3,NorthAm,6/7/11,39.90891,-75.35907,23,46.92,80,173,108,34.6,21.6,56.2,4.912820513,47.48,8.85,12.325,0.315247149,12.0340538,10.44814491,0.300456554,0.030015675,29.67099953,-5.10323,34.77423096,22.67533875,0.897895753,22.83104706,0.852318823,1130.000366,25.73080063,17.5258007,0.097097106,313.153595,252.2774048,312.2684021,252.8999939
YSAVT1,Europe,6/7/11,33.11305556,35.79333333,1072,16,70,76,3,19,0.75,19.75,26.2,96.5,14.2,53,0.505274725,16.78659821,10.19037437,0.391937941,0.019992808,30.42900085,4.429029942,25.99996948,9.143251419,23.72056961,23.73161125,9.071713448,632.0001831,35.65319824,0,1.042297959,404.0169983,0.458337635,0.563529611,400.5115051
YSHKA,Europe,6/2/12,33.28183,35.7303,1370,80,70,0,89,0,19.77777778,19.77777778, ,56.66666667,19.93333333,21.06666667,0.603831033,14.93717003,9.372900963,0.366220653,0.02023704,28.33230019,2.738709927,25.59358978,7.247229576,21.96208382,21.99980354,7.167806625,778.0001221,42.20709991,0,1.011995196,485.7337952,1.486301541,1.546415567,483.963501
ZDGKW1,Europe,6/9/11,51.03556,16.77611,140,900,60,79,88,15.8,17.6,33.4,14.53846154,79.39130435,12.08695652,21.47826087,0.209010392,8.404782295,8.980841637,0.311311722,0.024850728,23.37420082,-5.474190235,28.84839058,16.89873123,-0.109676845,16.98347282,-0.904476285,557.0002441,18.83119965,5.51831007,0.407266676,222.6477051,78.47644806,220.8675995,81.10827637
