GIFT_ID,PERIOD_START,PERIOD_END,GIFT,RECIPIENT_FIRST_NAME,RECIPIENT_LAST_NAME,RECIPIENT_TITLE,VALUE,DEPARTMENT,LOBBYIST_ID,LOBBYIST_FIRSTNAME,LOBBYIST_LASTNAME,CREATED_DATE
6022,2018-04-01T00:00:00,2018-06-30T00:00:00,Lalo's,Byron,Mona,CDOT/DEO,44.7,TRANSPORTATION,50933,Robert,Wilson,2018-07-18T00:00:00
6023,2018-04-01T00:00:00,2018-06-30T00:00:00,Lalo's,Grigas,Dan,CDOT/DEO,44.7,TRANSPORTATION,50933,Robert,Wilson,2018-07-18T00:00:00
6021,2018-04-01T00:00:00,2018-06-30T00:00:00,Lalo's,Viglielmo,David,CDOT/DEO,44.7,TRANSPORTATION,50933,Robert,Wilson,2018-07-18T00:00:00
6061,2018-04-01T00:00:00,2018-06-30T00:00:00,Book,Rod,Sawyer,Alderman,40,CITY COUNCIL / ALDERMEN,51471,Graham,Grady,2018-07-20T00:00:00
6081,2018-04-01T00:00:00,2018-06-30T00:00:00,Fruit Pie,David,Seglin,Legislative & Policy Analyst,15,TRANSPORTATION,52984,G. A.,Finch,2018-07-25T00:00:00
6101,2018-01-01T00:00:00,2018-03-31T00:00:00,Book,Edward,Burke,Alderman,40,CITY COUNCIL / ALDERMEN,54522,Graham,Grady,2018-08-24T00:00:00
6102,2018-04-01T00:00:00,2018-06-30T00:00:00,Book,Rod,Sawyer,Alderman,40,CITY COUNCIL / ALDERMEN,54522,Graham,Grady,2018-08-24T00:00:00
6121,2018-07-01T00:00:00,2018-09-30T00:00:00,0.00,Dan,Luna,Chief,0,CITY COUNCIL / ALDERMEN,51081,Mark,Heffron,2018-09-11T00:00:00
6141,2018-07-01T00:00:00,2018-09-30T00:00:00,Meal,Joe,Moore,Alderman,45,CITY COUNCIL / ALDERMEN,50451,Brian,Davis,2018-09-28T00:00:00
6142,2018-07-01T00:00:00,2018-09-30T00:00:00,0,Casey,Dan,Deputy Director,0,EMERGENCY MANAGEMENT & COMMUNICATIONS,51097,Ken,Lukowski,2018-09-28T00:00:00
6161,2018-07-01T00:00:00,2018-09-30T00:00:00,0,None,None,None,0,BUILDINGS,50435,John,Suzuki,2018-10-01T00:00:00
6162,2018-07-01T00:00:00,2018-09-30T00:00:00,none,none,none,none,0,BUDGET AND MANAGEMENT,51157,John,Harris,2018-10-01T00:00:00
6183,2018-07-01T00:00:00,2018-09-30T00:00:00,0,Jason,Ervin,Alderman,0,LEGISLATIVE COUNCIL & GOV'T AFFAIRS,54081,Tanya,Triche - Dawood,2018-10-09T00:00:00
6182,2018-07-01T00:00:00,2018-09-30T00:00:00,0,Maria,Guerra,LCGA,0,MAYORS OFFICE,50303,Rob,Karr,2018-10-09T00:00:00
6181,2018-07-01T00:00:00,2018-09-30T00:00:00,Bakery,N/A,N/A,42nd Ward,27.09,CITY COUNCIL / ALDERMEN,50934,Erin,Waitz,2018-10-09T00:00:00
6201,2018-07-01T00:00:00,2018-09-30T00:00:00,N/A,N/A,N/A,N/A,0,FINANCE,50327,Morgan,Bassey,2018-10-10T00:00:00
6222,2018-07-01T00:00:00,2018-09-30T00:00:00,meal,Toni,Foulkes,Alderman,26,CITY COUNCIL / ALDERMEN,50278,M. Elayne,Granger,2018-10-11T00:00:00
6226,2018-07-01T00:00:00,2018-09-30T00:00:00,meal,Raymond,Lopez,Alderman,26,CITY COUNCIL / ALDERMEN,50278,M. Elayne,Granger,2018-10-11T00:00:00
6204,2018-07-01T00:00:00,2018-09-30T00:00:00,meal,Emma,Mitts,Alderman,26,CITY COUNCIL / ALDERMEN,50259,Sylvia,Aldrete,2018-10-11T00:00:00
6221,2018-07-01T00:00:00,2018-09-30T00:00:00,meal,Jason,Ervin,Alderman,26,CITY COUNCIL / ALDERMEN,50278,M. Elayne,Granger,2018-10-11T00:00:00
6223,2018-07-01T00:00:00,2018-09-30T00:00:00,meal,Patrick,Thompson,Alderman,26,CITY COUNCIL / ALDERMEN,50278,M. Elayne,Granger,2018-10-11T00:00:00
6224,2018-07-01T00:00:00,2018-09-30T00:00:00,meal,Walter,Burnett,Alderman,26,CITY COUNCIL / ALDERMEN,50278,M. Elayne,Granger,2018-10-11T00:00:00
6225,2018-07-01T00:00:00,2018-09-30T00:00:00,meal,Michael,"Scott, Jr.",Alderman,26,CITY COUNCIL / ALDERMEN,50278,M. Elayne,Granger,2018-10-11T00:00:00
6242,2018-07-01T00:00:00,2018-09-30T00:00:00,meal,Roderick,Sawyer,Alderman,21.95,CITY COUNCIL / ALDERMEN,50278,M. Elayne,Granger,2018-10-12T00:00:00
6241,2018-07-01T00:00:00,2018-09-30T00:00:00,meal,Gregory,Mitchell,Alderman,21.95,CITY COUNCIL / ALDERMEN,50278,M. Elayne,Granger,2018-10-12T00:00:00
6261,2018-07-01T00:00:00,2018-09-30T00:00:00,NA,Lewis W,"Powell, III",Attorney,0,PLANNING AND DEVELOPMENT,51214,Lewis,Powell,2018-10-15T00:00:00
6281,2018-01-01T00:00:00,2018-03-31T00:00:00,Book,Edward,Burke,Alderman,40,CITY COUNCIL / ALDERMEN,55246,Graham,Grady,2018-10-16T00:00:00
6282,2018-04-01T00:00:00,2018-06-30T00:00:00,Book,Rod,Sawyer,Alderman,40,CITY COUNCIL / ALDERMEN,55246,Graham,Grady,2018-10-16T00:00:00
6284,2018-07-01T00:00:00,2018-09-30T00:00:00,tie,James,Cappleman,Alderman,43,CITY COUNCIL / ALDERMEN,50514,Susan,Hayes Gordon,2018-10-17T00:00:00
6301,2018-07-01T00:00:00,2018-09-30T00:00:00,meal,Brian,Freedman,Staffer,21.95,CITY COUNCIL / ALDERMEN,50278,M. Elayne,Granger,2018-10-18T00:00:00
6302,2018-07-01T00:00:00,2018-09-30T00:00:00,meal,Alvin,Rider,Staffer,21.95,CITY COUNCIL / ALDERMEN,50278,M. Elayne,Granger,2018-10-18T00:00:00
6321,2018-04-01T00:00:00,2018-06-30T00:00:00,Fruit Pie,David,Seglin,Legislative & Policy Analyst,15,TRANSPORTATION,55606,G. A.,Finch,2018-11-14T00:00:00
6341,2018-10-01T00:00:00,2018-12-31T00:00:00,na,na,NA,na,0,POLICE DEPARTMENT,55465,George,Unzueta,2018-11-19T00:00:00
6361,2018-04-01T00:00:00,2018-06-30T00:00:00,Fruit Pie,David,Seglin,Legislative & Policy Analyst,15,TRANSPORTATION,55721,G. A.,Finch,2018-11-26T00:00:00
6381,2018-04-01T00:00:00,2018-06-30T00:00:00,Fruit Pie,David,Seglin,Legislative & Policy Analyst,15,TRANSPORTATION,55761,G. A.,Finch,2018-11-29T00:00:00
6401,2018-10-01T00:00:00,2018-12-31T00:00:00,0,Michele,Smith,Alderman,0,CITY COUNCIL / ALDERMEN,54081,Tanya,Triche - Dawood,2018-12-20T00:00:00
6402,2018-10-01T00:00:00,2018-12-31T00:00:00,0,Debra,Silverstein,Alderman,0,CITY COUNCIL / ALDERMEN,50303,Rob,Karr,2018-12-20T00:00:00
6403,2018-10-01T00:00:00,2018-12-31T00:00:00,0,Debra,Silverstein,Alderman,0,CITY COUNCIL / ALDERMEN,50303,Rob,Karr,2018-12-20T00:00:00
6421,2018-10-01T00:00:00,2018-12-31T00:00:00,N/A,N/A,N/A,N/A,0,FINANCE,50327,Morgan,Bassey,2018-12-31T00:00:00
6441,2018-10-01T00:00:00,2018-12-31T00:00:00,0,Dan,Casey,Deputy Director,0,EMERGENCY MANAGEMENT & COMMUNICATIONS,51097,Ken,Lukowski,2019-01-04T00:00:00
6462,2018-10-01T00:00:00,2018-12-31T00:00:00,None,None,None,None,0,BUILDINGS,50435,John,Suzuki,2019-01-09T00:00:00
6461,2018-10-01T00:00:00,2018-12-31T00:00:00,book,ED,BURKE,alderman,20,CITY COUNCIL / ALDERMEN,50434,William,Filan,2019-01-09T00:00:00
6481,2018-10-01T00:00:00,2018-12-31T00:00:00,Meal,Adam,Gypalo,Chief of Staff,16,CITY COUNCIL / ALDERMEN,50276,Richard,Erickson,2019-01-11T00:00:00
6482,2018-10-01T00:00:00,2018-12-31T00:00:00,Meal,Rod,Sawyer,Alderman,22,CITY COUNCIL / ALDERMEN,50276,Richard,Erickson,2019-01-11T00:00:00
6501,2018-10-01T00:00:00,2018-12-31T00:00:00,lunch,Ashli,Nelson,Scheduling,16.64,MAYORS OFFICE,50294,William,Glunz,2019-01-14T00:00:00
6522,2018-10-01T00:00:00,2018-12-31T00:00:00,Cookies,David,Reifman,Comissioner of Planning & Dev,37,PLANNING AND DEVELOPMENT,52663,Stephen,Friedman,2019-01-16T00:00:00
6523,2018-10-01T00:00:00,2018-12-31T00:00:00,Cookies,Chip,Hastings,Deputy Commissioner,25,PLANNING AND DEVELOPMENT,52663,Stephen,Friedman,2019-01-16T00:00:00
6521,2018-10-01T00:00:00,2018-12-31T00:00:00,Cookies,Tim,Jeffries,Deputy Commissioner TIF Admin,25,PLANNING AND DEVELOPMENT,52663,Stephen,Friedman,2019-01-16T00:00:00
6524,2018-10-01T00:00:00,2018-12-31T00:00:00,Cookies,Kathleen,Dickhut,Deputy Commissioner,25,PLANNING AND DEVELOPMENT,52663,Stephen,Friedman,2019-01-16T00:00:00
6541,2018-04-01T00:00:00,2018-06-30T00:00:00,Book,Rod,Sawyer,Alderman,40,CITY COUNCIL / ALDERMEN,57203,Graham,Grady,2019-01-17T00:00:00
6542,2018-01-01T00:00:00,2018-03-31T00:00:00,Book,Edward,Burke,Alderman,40,CITY COUNCIL / ALDERMEN,57203,Graham,Grady,2019-01-17T00:00:00
6561,2018-10-01T00:00:00,2018-12-31T00:00:00,n/a,Alderman,Osterman,Mr,0,BUILDINGS,51081,Mark,Heffron,2019-01-21T00:00:00
6581,2018-10-01T00:00:00,2018-12-31T00:00:00,NA,Lewis W,"Powell, III",Attorney,0,PLANNING AND DEVELOPMENT,51214,Lewis,Powell,2019-01-22T00:00:00
